Participant,Fold,Hidden1,Hidden2,Dropout,LearningRate,WeightDecay,Accuracy,Precision,Recall,F1 Score,AUROC
p12,2,64,64,0.4,0.0005,0.0,0.5860215053763441,0.5869565217391305,0.5806451612903226,0.5837837837837838,0.6093189964157706
p12,3,64,64,0.4,0.0005,0.0,0.6108108108108108,0.5980392156862745,0.6630434782608695,0.6288659793814433,0.6513557737260403
p12,4,64,64,0.4,0.0005,0.0,0.5783783783783784,0.5945945945945946,0.4782608695652174,0.5301204819277109,0.6445769050958392
p12,5,64,64,0.4,0.0005,0.0,0.6432432432432432,0.6547619047619048,0.5978260869565217,0.625,0.6531089294062645
p12,1,64,64,0.4,0.0005,0.0001,0.6075268817204301,0.6091954022988506,0.5760869565217391,0.5921787709497207,0.5898473635522664
p12,2,64,64,0.4,0.0005,0.0001,0.5752688172043011,0.5729166666666666,0.5913978494623656,0.582010582010582,0.6021505376344086
p12,3,64,64,0.4,0.0005,0.0001,0.6270270270270271,0.6185567010309279,0.6521739130434783,0.6349206349206349,0.6536933146330061
p12,4,64,64,0.4,0.0005,0.0001,0.5513513513513514,0.5454545454545454,0.5869565217391305,0.5654450261780105,0.5770219728845255
p12,5,64,64,0.4,0.0005,0.0001,0.6270270270270271,0.6116504854368932,0.6847826086956522,0.6461538461538462,0.6673679289387564
p12,1,64,64,0.5,0.001,0.0,0.5645161290322581,0.5578947368421052,0.5760869565217391,0.5668449197860963,0.5901942645698427
p12,2,64,64,0.5,0.001,0.0,0.5967741935483871,0.6,0.5806451612903226,0.5901639344262295,0.6058503873280148
p12,3,64,64,0.5,0.001,0.0,0.6270270270270271,0.6292134831460674,0.6086956521739131,0.6187845303867403,0.6598877980364656
p12,4,64,64,0.5,0.001,0.0,0.6,0.618421052631579,0.5108695652173914,0.5595238095238095,0.6471482000935017
p12,5,64,64,0.5,0.001,0.0,0.6162162162162163,0.6206896551724138,0.5869565217391305,0.6033519553072626,0.6618747078073867
p12,1,64,64,0.5,0.001,0.0001,0.5913978494623656,0.5833333333333334,0.6086956521739131,0.5957446808510638,0.5859158186864015
p12,2,64,64,0.5,0.001,0.0001,0.5806451612903226,0.5824175824175825,0.5698924731182796,0.5760869565217391,0.6082784136894439
p12,3,64,64,0.5,0.001,0.0001,0.654054054054054,0.64,0.6956521739130435,0.6666666666666666,0.6706404862085086
p12,4,64,64,0.5,0.001,0.0001,0.572972972972973,0.5915492957746479,0.45652173913043476,0.5153374233128835,0.6338242169237961
p12,5,64,64,0.5,0.001,0.0001,0.6216216216216216,0.6122448979591837,0.6521739130434783,0.631578947368421,0.6644460028050491
p12,1,64,64,0.5,0.0005,0.0,0.6021505376344086,0.6125,0.532608695652174,0.5697674418604651,0.5951665124884365
p12,2,64,64,0.5,0.0005,0.0,0.6021505376344086,0.5959595959595959,0.6344086021505376,0.6145833333333334,0.6146375303503294
p12,3,64,64,0.5,0.0005,0.0,0.6432432432432432,0.63,0.6847826086956522,0.65625,0.6631603553062179
p12,4,64,64,0.5,0.0005,0.0,0.5837837837837838,0.6086956521739131,0.45652173913043476,0.5217391304347826,0.6328892005610097
p12,5,64,64,0.5,0.0005,0.0,0.6270270270270271,0.6419753086419753,0.5652173913043478,0.6011560693641619,0.6692379616643291
p12,1,64,64,0.5,0.0005,0.0001,0.6182795698924731,0.6329113924050633,0.5434782608695652,0.5847953216374269,0.6118177613320999
p12,2,64,64,0.5,0.0005,0.0001,0.6075268817204301,0.6111111111111112,0.5913978494623656,0.6010928961748634,0.6119782633830501
p12,3,64,64,0.5,0.0005,0.0001,0.6378378378378379,0.6288659793814433,0.6630434782608695,0.6455026455026455,0.6500701262272089
p12,4,64,64,0.5,0.0005,0.0001,0.5945945945945946,0.6164383561643836,0.4891304347826087,0.5454545454545454,0.6638616175783076
p12,5,64,64,0.5,0.0005,0.0001,0.6108108108108108,0.6136363636363636,0.5869565217391305,0.6,0.6780037400654512
p12,1,128,16,0.2,0.001,0.0,0.5752688172043011,0.5764705882352941,0.532608695652174,0.5536723163841808,0.59077243293247
p12,2,128,16,0.2,0.001,0.0,0.6129032258064516,0.6179775280898876,0.5913978494623656,0.6043956043956044,0.6339461209388368
p12,3,128,16,0.2,0.001,0.0,0.6216216216216216,0.6222222222222222,0.6086956521739131,0.6153846153846154,0.6375642823749417
p12,4,128,16,0.2,0.001,0.0,0.5783783783783784,0.5813953488372093,0.5434782608695652,0.5617977528089888,0.6555633473585788
p12,5,128,16,0.2,0.001,0.0,0.6108108108108108,0.6086956521739131,0.6086956521739131,0.6086956521739131,0.6784712482468443
p12,1,128,16,0.2,0.001,0.0001,0.6129032258064516,0.6162790697674418,0.5760869565217391,0.5955056179775281,0.5985198889916743
p12,2,128,16,0.2,0.001,0.0001,0.5806451612903226,0.5806451612903226,0.5806451612903226,0.5806451612903226,0.6153312521678806
p12,3,128,16,0.2,0.001,0.0001,0.6216216216216216,0.61,0.6630434782608695,0.6354166666666666,0.6392005610098177
p12,4,128,16,0.2,0.001,0.0001,0.5945945945945946,0.6075949367088608,0.5217391304347826,0.5614035087719298,0.6600046750818139
p12,5,128,16,0.2,0.001,0.0001,0.6324324324324324,0.6395348837209303,0.5978260869565217,0.6179775280898876,0.6697054698457223
p12,1,128,16,0.2,0.0005,0.0,0.5967741935483871,0.6075949367088608,0.5217391304347826,0.5614035087719298,0.5937789084181313
p12,2,128,16,0.2,0.0005,0.0,0.5806451612903226,0.5824175824175825,0.5698924731182796,0.5760869565217391,0.602381778240259
p12,3,128,16,0.2,0.0005,0.0,0.6162162162162163,0.6,0.6847826086956522,0.6395939086294417,0.6622253389434315
p12,4,128,16,0.2,0.0005,0.0,0.5945945945945946,0.6024096385542169,0.5434782608695652,0.5714285714285714,0.6227208976157083
p12,5,128,16,0.2,0.0005,0.0,0.6108108108108108,0.6063829787234043,0.6195652173913043,0.6129032258064516,0.6677185600748013
p12,1,128,16,0.2,0.0005,0.0001,0.5860215053763441,0.5806451612903226,0.5869565217391305,0.5837837837837838,0.5900786308973174
p12,2,128,16,0.2,0.0005,0.0001,0.5752688172043011,0.5777777777777777,0.5591397849462365,0.5683060109289617,0.6159093536825067
p12,3,128,16,0.2,0.0005,0.0001,0.6486486486486487,0.6451612903225806,0.6521739130434783,0.6486486486486487,0.6522907900888265
p12,4,128,16,0.2,0.0005,0.0001,0.5891891891891892,0.6176470588235294,0.45652173913043476,0.525,0.6610565684899485
p12,5,128,16,0.2,0.0005,0.0001,0.6432432432432432,0.6413043478260869,0.6413043478260869,0.6413043478260869,0.6837307152875175
p12,1,128,16,0.3,0.001,0.0,0.5752688172043011,0.5747126436781609,0.5434782608695652,0.5586592178770949,0.5768963922294172
p12,2,128,16,0.3,0.001,0.0,0.6021505376344086,0.620253164556962,0.5268817204301075,0.5697674418604651,0.6036536015724361
p12,3,128,16,0.3,0.001,0.0,0.6432432432432432,0.625,0.7065217391304348,0.6632653061224489,0.6623422159887797
p12,4,128,16,0.3,0.001,0.0,0.5567567567567567,0.5297619047619048,0.967391304347826,0.6846153846153846,0.5953716690042075
p12,5,128,16,0.3,0.001,0.0,0.6324324324324324,0.6395348837209303,0.5978260869565217,0.6179775280898876,0.6720430107526881
p12,1,128,16,0.3,0.001,0.0001,0.5645161290322581,0.5578947368421052,0.5760869565217391,0.5668449197860963,0.5648704902867716
p12,2,128,16,0.3,0.001,0.0001,0.6021505376344086,0.5979381443298969,0.6236559139784946,0.6105263157894737,0.6342929818476124
p12,3,128,16,0.3,0.001,0.0001,0.6162162162162163,0.6082474226804123,0.6413043478260869,0.6243386243386243,0.6497194950911641
p12,4,128,16,0.3,0.001,0.0001,0.6162162162162163,0.6779661016949152,0.43478260869565216,0.5298013245033113,0.6408368396446938
p12,5,128,16,0.3,0.001,0.0001,0.6270270270270271,0.6292134831460674,0.6086956521739131,0.6187845303867403,0.668770453482936
p12,1,128,16,0.3,0.0005,0.0,0.5967741935483871,0.6164383561643836,0.4891304347826087,0.5454545454545454,0.5937789084181314
p12,2,128,16,0.3,0.0005,0.0,0.6397849462365591,0.6585365853658537,0.5806451612903226,0.6171428571428571,0.628049485489652
p12,3,128,16,0.3,0.0005,0.0,0.6324324324324324,0.6132075471698113,0.7065217391304348,0.6565656565656566,0.6501870032725572
p12,4,128,16,0.3,0.0005,0.0,0.5891891891891892,0.6428571428571429,0.391304347826087,0.4864864864864865,0.6472650771388501
p12,5,128,16,0.3,0.0005,0.0,0.5837837837837838,0.5728155339805825,0.6413043478260869,0.6051282051282051,0.6630434782608696
p12,1,128,16,0.3,0.0005,0.0001,0.5913978494623656,0.5975609756097561,0.532608695652174,0.5632183908045977,0.5975948196114709
p12,2,128,16,0.3,0.0005,0.0001,0.5806451612903226,0.5773195876288659,0.6021505376344086,0.5894736842105263,0.6007630939993063
p12,3,128,16,0.3,0.0005,0.0001,0.6324324324324324,0.6276595744680851,0.6413043478260869,0.6344086021505376,0.6619915848527349
p12,4,128,16,0.3,0.0005,0.0001,0.572972972972973,0.5844155844155844,0.4891304347826087,0.5325443786982249,0.6515895278167367
p12,5,128,16,0.3,0.0005,0.0001,0.6,0.59375,0.6195652173913043,0.6063829787234043,0.6597709209911172
p12,1,128,16,0.4,0.001,0.0,0.6129032258064516,0.6282051282051282,0.532608695652174,0.5764705882352941,0.601873265494912
p12,2,128,16,0.4,0.001,0.0,0.5806451612903226,0.5824175824175825,0.5698924731182796,0.5760869565217391,0.6080471730835935
p12,3,128,16,0.4,0.001,0.0,0.6162162162162163,0.6179775280898876,0.5978260869565217,0.6077348066298343,0.6547452080411407
p12,4,128,16,0.4,0.001,0.0,0.572972972972973,0.5866666666666667,0.4782608695652174,0.5269461077844312,0.6311360448807855
p12,5,128,16,0.4,0.001,0.0,0.5945945945945946,0.5955056179775281,0.5760869565217391,0.585635359116022,0.6499532491818607
p12,1,128,16,0.4,0.001,0.0001,0.5752688172043011,0.5866666666666667,0.4782608695652174,0.5269461077844312,0.5805966697502314
p12,2,128,16,0.4,0.001,0.0001,0.5913978494623656,0.5913978494623656,0.5913978494623656,0.5913978494623656,0.6067753497514164
p12,3,128,16,0.4,0.001,0.0001,0.6054054054054054,0.6021505376344086,0.6086956521739131,0.6054054054054054,0.6519401589527816
p12,4,128,16,0.4,0.001,0.0001,0.5945945945945946,0.6231884057971014,0.4673913043478261,0.5341614906832298,0.6355773726040205
p12,5,128,16,0.4,0.001,0.0001,0.6324324324324324,0.6463414634146342,0.5760869565217391,0.6091954022988506,0.6790556334735858
p12,1,128,16,0.4,0.0005,0.0,0.5913978494623656,0.5909090909090909,0.5652173913043478,0.5777777777777777,0.5822155411655874
p12,2,128,16,0.4,0.0005,0.0,0.5967741935483871,0.5978260869565217,0.5913978494623656,0.5945945945945946,0.6094346167186958
p12,3,128,16,0.4,0.0005,0.0,0.6216216216216216,0.6195652173913043,0.6195652173913043,0.6195652173913043,0.6340579710144928
p12,4,128,16,0.4,0.0005,0.0,0.6108108108108108,0.6785714285714286,0.41304347826086957,0.5135135135135135,0.6457456755493222
p12,5,128,16,0.4,0.0005,0.0,0.654054054054054,0.6707317073170732,0.5978260869565217,0.632183908045977,0.6746143057503506
p12,1,128,16,0.4,0.0005,0.0001,0.5860215053763441,0.5925925925925926,0.5217391304347826,0.5549132947976878,0.5807123034227566
p12,2,128,16,0.4,0.0005,0.0001,0.5913978494623656,0.5876288659793815,0.6129032258064516,0.6,0.6110533009596486
p12,3,128,16,0.4,0.0005,0.0001,0.654054054054054,0.64,0.6956521739130435,0.6666666666666666,0.6505376344086022
p12,4,128,16,0.4,0.0005,0.0001,0.5837837837837838,0.5925925925925926,0.5217391304347826,0.5549132947976878,0.6560308555399719
p12,5,128,16,0.4,0.0005,0.0001,0.5891891891891892,0.5930232558139535,0.5543478260869565,0.5730337078651685,0.6559139784946237
p12,1,128,16,0.5,0.001,0.0,0.5806451612903226,0.5853658536585366,0.5217391304347826,0.5517241379310345,0.5838344125809436
p12,2,128,16,0.5,0.001,0.0,0.6129032258064516,0.6206896551724138,0.5806451612903226,0.6,0.6170655567117586
p12,3,128,16,0.5,0.001,0.0,0.6216216216216216,0.6037735849056604,0.6956521739130435,0.6464646464646465,0.6490182328190743
p12,4,128,16,0.5,0.001,0.0,0.6054054054054054,0.6376811594202898,0.4782608695652174,0.546583850931677,0.6306685366993924
p12,5,128,16,0.5,0.001,0.0,0.6162162162162163,0.6153846153846154,0.6086956521739131,0.6120218579234973,0.6669004207573633
p12,1,128,16,0.5,0.001,0.0001,0.6021505376344086,0.6153846153846154,0.5217391304347826,0.5647058823529412,0.604995374653099
p12,2,128,16,0.5,0.001,0.0001,0.6021505376344086,0.6091954022988506,0.5698924731182796,0.5888888888888889,0.6243496357960457
p12,3,128,16,0.5,0.001,0.0001,0.6162162162162163,0.6060606060606061,0.6521739130434783,0.6282722513089005,0.6526414212248713
p12,4,128,16,0.5,0.001,0.0001,0.6108108108108108,0.6724137931034483,0.42391304347826086,0.52,0.6389668069191211
p12,5,128,16,0.5,0.001,0.0001,0.5837837837837838,0.5806451612903226,0.5869565217391305,0.5837837837837838,0.6310191678354372
p12,1,128,16,0.5,0.0005,0.0,0.5967741935483871,0.6,0.5543478260869565,0.576271186440678,0.6003700277520815
p12,2,128,16,0.5,0.0005,0.0,0.5752688172043011,0.574468085106383,0.5806451612903226,0.5775401069518716,0.6221528500404672
p12,3,128,16,0.5,0.0005,0.0,0.6378378378378379,0.631578947368421,0.6521739130434783,0.6417112299465241,0.6643291257597008
p12,4,128,16,0.5,0.0005,0.0,0.6270270270270271,0.6161616161616161,0.6630434782608695,0.6387434554973822,0.6456287985039739
p12,5,128,16,0.5,0.0005,0.0,0.6270270270270271,0.6385542168674698,0.5760869565217391,0.6057142857142858,0.6741467975689575
p12,1,128,16,0.5,0.0005,0.0001,0.5698924731182796,0.5638297872340425,0.5760869565217391,0.5698924731182796,0.5797872340425532
p12,2,128,16,0.5,0.0005,0.0001,0.5913978494623656,0.5955056179775281,0.5698924731182796,0.5824175824175825,0.607700312174818
p12,3,128,16,0.5,0.0005,0.0001,0.6054054054054054,0.5959595959595959,0.6413043478260869,0.6178010471204188,0.6352267414679758
p12,4,128,16,0.5,0.0005,0.0001,0.5891891891891892,0.6142857142857143,0.4673913043478261,0.5308641975308642,0.6220196353436186
p12,5,128,16,0.5,0.0005,0.0001,0.6162162162162163,0.6296296296296297,0.5543478260869565,0.5895953757225434,0.6576671341748481
p12,1,128,32,0.2,0.001,0.0,0.5752688172043011,0.5698924731182796,0.5760869565217391,0.572972972972973,0.5771276595744681
p12,2,128,32,0.2,0.001,0.0,0.6075268817204301,0.6190476190476191,0.5591397849462365,0.5875706214689266,0.6286275870042779
p12,3,128,32,0.2,0.001,0.0,0.6378378378378379,0.6262626262626263,0.6739130434782609,0.6492146596858639,0.6614071996259934
p12,4,128,32,0.2,0.001,0.0,0.6108108108108108,0.6351351351351351,0.5108695652173914,0.5662650602409639,0.6602384291725105
p12,5,128,32,0.2,0.001,0.0,0.6324324324324324,0.6363636363636364,0.6086956521739131,0.6222222222222222,0.6852501168770453
p12,1,128,32,0.2,0.001,0.0001,0.5645161290322581,0.5604395604395604,0.5543478260869565,0.5573770491803278,0.5767807585568917
p12,2,128,32,0.2,0.001,0.0001,0.6182795698924731,0.627906976744186,0.5806451612903226,0.6033519553072626,0.6355648051797896
p12,3,128,32,0.2,0.001,0.0001,0.6378378378378379,0.616822429906542,0.717391304347826,0.6633165829145728,0.6660822814399252
p12,4,128,32,0.2,0.001,0.0001,0.5837837837837838,0.6190476190476191,0.42391304347826086,0.5032258064516129,0.6590696587190276
p12,5,128,32,0.2,0.001,0.0001,0.6054054054054054,0.6,0.6195652173913043,0.6096256684491979,0.6561477325853203
p12,1,128,32,0.2,0.0005,0.0,0.6021505376344086,0.6097560975609756,0.5434782608695652,0.5747126436781609,0.5915818686401481
p12,2,128,32,0.2,0.0005,0.0,0.5913978494623656,0.5894736842105263,0.6021505376344086,0.5957446808510638,0.6185686206497861
p12,3,128,32,0.2,0.0005,0.0,0.6378378378378379,0.6373626373626373,0.6304347826086957,0.6338797814207651,0.6494857410004676
p12,4,128,32,0.2,0.0005,0.0,0.5837837837837838,0.6119402985074627,0.44565217391304346,0.5157232704402516,0.6303179055633474
p12,5,128,32,0.2,0.0005,0.0,0.6108108108108108,0.6020408163265306,0.6413043478260869,0.6210526315789474,0.6444600280504909
p12,1,128,32,0.2,0.0005,0.0001,0.6129032258064516,0.6351351351351351,0.5108695652173914,0.5662650602409639,0.590541165587419
p12,2,128,32,0.2,0.0005,0.0001,0.5913978494623656,0.5894736842105263,0.6021505376344086,0.5957446808510638,0.6094346167186958
p12,3,128,32,0.2,0.0005,0.0001,0.6162162162162163,0.5963302752293578,0.7065217391304348,0.6467661691542289,0.64726507713885
p12,4,128,32,0.2,0.0005,0.0001,0.5837837837837838,0.6086956521739131,0.45652173913043476,0.5217391304347826,0.6215521271622253
p12,5,128,32,0.2,0.0005,0.0001,0.6270270270270271,0.6263736263736264,0.6195652173913043,0.6229508196721312,0.675549322113137
p12,1,128,32,0.3,0.001,0.0,0.5913978494623656,0.6025641025641025,0.5108695652173914,0.5529411764705883,0.5908880666049954
p12,2,128,32,0.3,0.001,0.0,0.5913978494623656,0.5977011494252874,0.5591397849462365,0.5777777777777777,0.6160249739854319
p12,3,128,32,0.3,0.001,0.0,0.6216216216216216,0.6018518518518519,0.7065217391304348,0.65,0.6561477325853203
p12,4,128,32,0.3,0.001,0.0,0.572972972972973,0.5565217391304348,0.6956521739130435,0.6183574879227053,0.6302010285179991
p12,5,128,32,0.3,0.001,0.0,0.6270270270270271,0.6352941176470588,0.5869565217391305,0.6101694915254238,0.6680691912108461
p12,1,128,32,0.3,0.001,0.0001,0.6075268817204301,0.6172839506172839,0.5434782608695652,0.5780346820809249,0.5969010175763183
p12,2,128,32,0.3,0.001,0.0001,0.6290322580645161,0.6428571428571429,0.5806451612903226,0.6101694915254238,0.6271245230662505
p12,3,128,32,0.3,0.001,0.0001,0.6162162162162163,0.6129032258064516,0.6195652173913043,0.6162162162162163,0.6525245441795232
p12,4,128,32,0.3,0.001,0.0001,0.5945945945945946,0.6103896103896104,0.5108695652173914,0.5562130177514792,0.6231884057971016
p12,5,128,32,0.3,0.001,0.0001,0.6162162162162163,0.6082474226804123,0.6413043478260869,0.6243386243386243,0.6715755025712951
p12,1,128,32,0.3,0.0005,0.0,0.5913978494623656,0.5930232558139535,0.5543478260869565,0.5730337078651685,0.6045328399629971
p12,2,128,32,0.3,0.0005,0.0,0.5698924731182796,0.5670103092783505,0.5913978494623656,0.5789473684210527,0.6162562145912822
p12,3,128,32,0.3,0.0005,0.0,0.6162162162162163,0.6153846153846154,0.6086956521739131,0.6120218579234973,0.6540439457690509
p12,4,128,32,0.3,0.0005,0.0,0.5945945945945946,0.6133333333333333,0.5,0.5508982035928144,0.648083216456288
p12,5,128,32,0.3,0.0005,0.0,0.6,0.5957446808510638,0.6086956521739131,0.6021505376344086,0.6421224871435249
p12,1,128,32,0.3,0.0005,0.0001,0.5913978494623656,0.5930232558139535,0.5543478260869565,0.5730337078651685,0.5910037002775208
p12,2,128,32,0.3,0.0005,0.0001,0.5860215053763441,0.5816326530612245,0.6129032258064516,0.5968586387434555,0.6155624927737311
p12,3,128,32,0.3,0.0005,0.0001,0.6108108108108108,0.6,0.6521739130434783,0.625,0.6562646096306686
p12,4,128,32,0.3,0.0005,0.0001,0.5837837837837838,0.6153846153846154,0.43478260869565216,0.5095541401273885,0.6328892005610098
p12,5,128,32,0.3,0.0005,0.0001,0.6270270270270271,0.6385542168674698,0.5760869565217391,0.6057142857142858,0.6618747078073867
p12,1,128,32,0.4,0.001,0.0,0.5967741935483871,0.6,0.5543478260869565,0.576271186440678,0.5960915818686401
p12,2,128,32,0.4,0.001,0.0,0.5860215053763441,0.5816326530612245,0.6129032258064516,0.5968586387434555,0.6214591282229159
p12,3,128,32,0.4,0.001,0.0,0.6108108108108108,0.6,0.6521739130434783,0.625,0.6582515194015895
p12,4,128,32,0.4,0.001,0.0,0.572972972972973,0.5866666666666667,0.4782608695652174,0.5269461077844312,0.6310191678354372
p12,5,128,32,0.4,0.001,0.0,0.6162162162162163,0.6153846153846154,0.6086956521739131,0.6120218579234973,0.6637447405329593
p12,1,128,32,0.4,0.001,0.0001,0.5860215053763441,0.5925925925925926,0.5217391304347826,0.5549132947976878,0.6011794634597595
p12,2,128,32,0.4,0.001,0.0001,0.5913978494623656,0.5955056179775281,0.5698924731182796,0.5824175824175825,0.6075846918718928
p12,3,128,32,0.4,0.001,0.0001,0.6378378378378379,0.6213592233009708,0.6956521739130435,0.6564102564102564,0.654043945769051
p12,4,128,32,0.4,0.001,0.0001,0.5837837837837838,0.5555555555555556,0.8152173913043478,0.6607929515418502,0.6493688639551192
p12,5,128,32,0.4,0.001,0.0001,0.6216216216216216,0.6145833333333334,0.6413043478260869,0.6276595744680851,0.6553295932678822
p12,1,128,32,0.4,0.0005,0.0,0.6129032258064516,0.6282051282051282,0.532608695652174,0.5764705882352941,0.6104301572617946
p12,2,128,32,0.4,0.0005,0.0,0.6182795698924731,0.625,0.5913978494623656,0.6077348066298343,0.6255058388252976
p12,3,128,32,0.4,0.0005,0.0,0.6108108108108108,0.6063829787234043,0.6195652173913043,0.6129032258064516,0.6450444132772324
p12,4,128,32,0.4,0.0005,0.0,0.5891891891891892,0.6081081081081081,0.4891304347826087,0.5421686746987951,0.6312529219261338
p12,5,128,32,0.4,0.0005,0.0,0.6432432432432432,0.6585365853658537,0.5869565217391305,0.6206896551724138,0.6711079943899019
p12,1,128,32,0.4,0.0005,0.0001,0.5806451612903226,0.5813953488372093,0.5434782608695652,0.5617977528089888,0.5971322849213692
p12,2,128,32,0.4,0.0005,0.0001,0.6021505376344086,0.6,0.6129032258064516,0.6063829787234043,0.6244652560989711
p12,3,128,32,0.4,0.0005,0.0001,0.6486486486486487,0.6483516483516484,0.6413043478260869,0.644808743169399,0.6678354371201496
p12,4,128,32,0.4,0.0005,0.0001,0.5783783783783784,0.5833333333333334,0.532608695652174,0.5568181818181818,0.6351098644226274
p12,5,128,32,0.4,0.0005,0.0001,0.6216216216216216,0.6222222222222222,0.6086956521739131,0.6153846153846154,0.6690042075736325
p12,1,128,32,0.5,0.001,0.0,0.6182795698924731,0.6235294117647059,0.5760869565217391,0.5988700564971752,0.5874190564292322
p12,2,128,32,0.5,0.001,0.0,0.5913978494623656,0.6024096385542169,0.5376344086021505,0.5681818181818182,0.6129032258064516
p12,3,128,32,0.5,0.001,0.0,0.6594594594594595,0.6526315789473685,0.6739130434782609,0.6631016042780749,0.6643291257597009
p12,4,128,32,0.5,0.001,0.0,0.6270270270270271,0.6533333333333333,0.532608695652174,0.5868263473053892,0.6539270687237027
p12,5,128,32,0.5,0.001,0.0,0.6,0.6097560975609756,0.5434782608695652,0.5747126436781609,0.6476157082748948
p12,1,128,32,0.5,0.001,0.0001,0.6182795698924731,0.6296296296296297,0.5543478260869565,0.5895953757225434,0.616327474560592
p12,2,128,32,0.5,0.001,0.0001,0.6075268817204301,0.6111111111111112,0.5913978494623656,0.6010928961748634,0.628627587004278
p12,3,128,32,0.5,0.001,0.0001,0.6324324324324324,0.6304347826086957,0.6304347826086957,0.6304347826086957,0.6428237494156147
p12,4,128,32,0.5,0.001,0.0001,0.5675675675675675,0.5833333333333334,0.45652173913043476,0.5121951219512195,0.6090462833099579
p12,5,128,32,0.5,0.001,0.0001,0.6108108108108108,0.6162790697674418,0.5760869565217391,0.5955056179775281,0.6812762973352035
p12,1,128,32,0.5,0.0005,0.0,0.5860215053763441,0.5949367088607594,0.5108695652173914,0.5497076023391813,0.5694958371877891
p12,2,128,32,0.5,0.0005,0.0,0.6075268817204301,0.6136363636363636,0.5806451612903226,0.5966850828729282,0.6172967973176089
p12,3,128,32,0.5,0.0005,0.0,0.6054054054054054,0.594059405940594,0.6521739130434783,0.6217616580310881,0.6563814866760167
p12,4,128,32,0.5,0.0005,0.0,0.5945945945945946,0.6440677966101694,0.41304347826086957,0.5033112582781457,0.6399018232819075
p12,5,128,32,0.5,0.0005,0.0,0.5945945945945946,0.6049382716049383,0.532608695652174,0.5664739884393064,0.6486676016830294
p12,1,128,32,0.5,0.0005,0.0001,0.6182795698924731,0.6235294117647059,0.5760869565217391,0.5988700564971752,0.6076549491211841
p12,2,128,32,0.5,0.0005,0.0001,0.5967741935483871,0.5957446808510638,0.6021505376344086,0.5989304812834224,0.6205341657995144
p12,3,128,32,0.5,0.0005,0.0001,0.6108108108108108,0.5980392156862745,0.6630434782608695,0.6288659793814433,0.6443431510051427
p12,4,128,32,0.5,0.0005,0.0001,0.5783783783783784,0.5921052631578947,0.4891304347826087,0.5357142857142857,0.6603553062178588
p12,5,128,32,0.5,0.0005,0.0001,0.6486486486486487,0.651685393258427,0.6304347826086957,0.6408839779005525,0.6503038803179055
p12,1,128,64,0.2,0.001,0.0,0.5752688172043011,0.5844155844155844,0.4891304347826087,0.5325443786982249,0.5750462534690102
p12,2,128,64,0.2,0.001,0.0,0.5806451612903226,0.5806451612903226,0.5806451612903226,0.5806451612903226,0.6127876055035266
p12,3,128,64,0.2,0.001,0.0,0.5945945945945946,0.5841584158415841,0.6413043478260869,0.6113989637305699,0.656030855539972
p12,4,128,64,0.2,0.001,0.0,0.5891891891891892,0.6081081081081081,0.4891304347826087,0.5421686746987951,0.6469144460028051
p12,5,128,64,0.2,0.001,0.0,0.6054054054054054,0.6021505376344086,0.6086956521739131,0.6054054054054054,0.6510051425899953
p12,1,128,64,0.2,0.001,0.0001,0.6075268817204301,0.6144578313253012,0.5543478260869565,0.5828571428571429,0.6106614246068456
p12,2,128,64,0.2,0.001,0.0001,0.5913978494623656,0.5894736842105263,0.6021505376344086,0.5957446808510638,0.6259683200369985
p12,3,128,64,0.2,0.001,0.0001,0.6324324324324324,0.6224489795918368,0.6630434782608695,0.6421052631578947,0.6527582982702198
p12,4,128,64,0.2,0.001,0.0001,0.6108108108108108,0.6190476190476191,0.5652173913043478,0.5909090909090909,0.6541608228143992
p12,5,128,64,0.2,0.001,0.0001,0.5891891891891892,0.5952380952380952,0.5434782608695652,0.5681818181818182,0.6490182328190744
p12,1,128,64,0.2,0.0005,0.0,0.5860215053763441,0.5903614457831325,0.532608695652174,0.56,0.5837187789084182
p12,2,128,64,0.2,0.0005,0.0,0.5913978494623656,0.5934065934065934,0.5806451612903226,0.5869565217391305,0.6307087524569314
p12,3,128,64,0.2,0.0005,0.0,0.6486486486486487,0.6310679611650486,0.7065217391304348,0.6666666666666666,0.6547452080411408
p12,4,128,64,0.2,0.0005,0.0,0.5783783783783784,0.5853658536585366,0.5217391304347826,0.5517241379310345,0.6313697989714819
p12,5,128,64,0.2,0.0005,0.0,0.6378378378378379,0.6470588235294118,0.5978260869565217,0.6214689265536724,0.6929640018700327
p12,1,128,64,0.2,0.0005,0.0001,0.6182795698924731,0.6153846153846154,0.6086956521739131,0.6120218579234973,0.6128584643848289
p12,2,128,64,0.2,0.0005,0.0001,0.6021505376344086,0.6067415730337079,0.5806451612903226,0.5934065934065934,0.6246964967048215
p12,3,128,64,0.2,0.0005,0.0001,0.6432432432432432,0.63,0.6847826086956522,0.65625,0.6665497896213183
p12,4,128,64,0.2,0.0005,0.0001,0.5783783783783784,0.6,0.45652173913043476,0.5185185185185185,0.6458625525946703
p12,5,128,64,0.2,0.0005,0.0001,0.6378378378378379,0.6373626373626373,0.6304347826086957,0.6338797814207651,0.660355306217859
p12,1,128,64,0.3,0.001,0.0,0.5806451612903226,0.5813953488372093,0.5434782608695652,0.5617977528089888,0.5974791859389454
p12,2,128,64,0.3,0.001,0.0,0.6075268817204301,0.6162790697674418,0.5698924731182796,0.5921787709497207,0.6281651057925771
