	Model Type	Audio Type	Speaker Mode	Overlap Mode	VAD	Embedding	video_id	DER	False Alarm %	Missed Speech %	Confusion %	Correct %
928	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p9-s3-1	94.1	8.62	72.32	13.16	14.52
929	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p9-s9	74.32	18.14	43.54	12.65	43.81
930	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p11-s4	78.52	21.23	33.26	24.03	42.71
931	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p11-s11	49.16	12.5	28.92	7.74	63.34
932	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p12-s3	91.96	1.31	85.68	4.97	9.35
933	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p12-s6	93.93	0.22	91.71	2.01	6.28
934	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p17-s2	74.24	35.17	19.97	19.1	60.93
935	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p17-s6	43	8.14	25.61	9.25	65.14
936	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p18-s15	49.92	4.77	38.59	6.55	54.85
937	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p18-s17	38.94	7.96	25.37	5.62	69.01
938	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p5-s8	54.61	7.44	40.03	7.13	52.83
939	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p5-s10	62.4	16.41	36.19	9.8	54.01
940	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p7-s8	71.37	7.01	50.98	13.38	35.64
941	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p7-s16	62.69	22.04	31.86	8.79	59.34
942	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p9-s3-1	87.64	8.52	72.32	6.81	20.87
943	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p9-s9	67.17	4.82	43.54	18.82	37.64
944	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p11-s4	54.84	14.18	33.26	7.4	59.34
945	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p11-s11	37.5	4.55	28.92	4.03	67.05
946	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p12-s3	93.52	2.14	85.68	5.69	8.62
947	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p12-s6	96.3	1.04	91.71	3.55	4.74
948	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p17-s2	52.95	21.54	19.97	11.44	68.59
949	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p17-s6	42.11	6.36	25.61	10.14	64.25
950	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p18-s15	46.02	1.86	38.59	5.57	55.84
951	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p18-s17	38.91	2.34	25.37	11.2	63.43
952	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p5-s8	72.59	2.88	64.81	4.9	30.3
953	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p5-s10	76.19	15.36	39.18	21.65	39.18
954	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p7-s8	72.34	2.31	64.96	5.06	29.97
955	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p7-s16	55.8	5.24	45.58	4.98	49.44
956	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p9-s3-1	91.21	1.52	84.48	5.2	10.31
957	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p9-s9	70.93	5.81	61.05	4.07	34.88
958	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p11-s4	73.67	7.09	53.16	13.42	33.42
959	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p11-s11	67.28	2.56	60.15	4.57	35.28
960	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p12-s3	95.31	1.04	91.87	2.41	5.73
961	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p12-s6	92.33	0.1	91.1	1.14	7.77
962	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p17-s2	63.27	22.31	22.9	18.07	59.03
963	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p17-s6	41.23	2.84	30.93	7.47	61.61
964	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p18-s15	66.2	10.79	43.43	11.98	44.59
965	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p18-s17	36.81	3.24	27.59	5.98	66.43
966	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p5-s8	74.05	0.34	64.81	8.9	26.29
967	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p5-s10	60.4	11.11	39.18	10.12	50.7
968	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p7-s8	72.21	2.14	64.96	5.1	29.93
969	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p7-s16	54.08	5.1	45.58	3.4	51.02
970	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p9-s3-1	91.5	2.08	84.48	4.94	10.58
971	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p9-s9	73.5	3.17	61.05	9.27	29.67
972	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p11-s4	62.98	5.02	53.16	4.8	42.04
973	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p11-s11	65.58	0.68	60.15	4.75	35.1
974	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p12-s3	96.57	1.32	91.87	3.39	4.75
975	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p12-s6	94.77	1.18	91.1	2.5	6.41
976	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p17-s2	47.44	12.73	22.9	11.81	65.29
977	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p17-s6	44.15	6.97	30.93	6.25	62.83
978	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p18-s15	60.8	10.09	43.43	7.27	49.29
979	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p18-s17	35.56	0.58	27.59	7.39	65.02
980	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p5-s8	61.33	2.44	56.48	2.42	41.1
981	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p5-s10	73.85	25.46	24.63	23.77	51.6
982	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p7-s8	75.02	9.32	50.77	14.92	34.31
983	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p7-s16	59.39	12.61	37.83	8.95	53.22
984	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p9-s3-1	99.57	4.14	87.91	7.52	4.57
985	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p9-s9	83.47	5.97	68.92	8.58	22.5
986	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p11-s4	65.99	23.41	32.98	9.6	57.42
987	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p11-s11	72.49	22.97	36.94	12.58	50.48
988	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p12-s3	95.77	0.2	94.65	0.92	4.43
989	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p12-s6	89.42	0.41	86.81	2.2	10.99
990	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p17-s2	73.37	35.67	12.76	24.94	62.3
991	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p17-s6	48.45	10.1	20.06	18.29	61.65
992	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p18-s15	37.08	12.13	20.34	4.61	75.05
993	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p18-s17	57.28	22.24	19.43	15.61	64.96
994	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p5-s8	64.83	2.44	56.48	5.92	37.61
995	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p5-s10	65.62	27.58	24.63	13.41	61.96
996	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p7-s8	68.4	3.94	50.77	13.69	35.54
997	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p7-s16	54.8	10.29	37.83	6.68	55.49
998	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p9-s3-1	96.05	3.95	87.91	4.19	7.9
999	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p9-s9	79.81	1.03	68.92	9.86	21.22
1000	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p11-s4	51.02	12.77	32.98	5.27	61.75
1001	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p11-s11	78.37	29.78	36.94	11.64	51.41
1002	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p12-s3	97.4	0.73	94.65	2.02	3.33
1003	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p12-s6	91.35	1.27	86.81	3.26	9.93
1004	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p17-s2	36.05	18.61	12.76	4.68	82.56
1005	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p17-s6	44.03	15.81	20.06	8.17	71.77
1006	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p18-s15	30.34	6.73	20.34	3.27	76.39
1007	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p18-s17	32.84	3.11	19.43	10.3	70.27
1008	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	titanet_large	p5-s8	61.33	23.6	25.52	12.21	62.27
1009	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	titanet_large	p5-s10	68.13	29.86	18.83	19.45	61.72
1010	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	titanet_large	p7-s8	62.44	4.71	37.64	20.09	42.27
1011	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	titanet_large	p7-s16	72.77	23.77	20.68	28.32	51
1012	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	titanet_large	p9-s3-1	73.76	4.41	49.21	20.13	30.66
1013	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	titanet_large	p9-s9	56.92	23.05	26.84	7.04	66.13
1014	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	titanet_large	p11-s4	57.93	23.6	21.5	12.84	65.66
1015	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	titanet_large	p11-s11	71.42	34.95	17.93	18.55	63.52
1016	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	titanet_large	p12-s3	86.58	35.74	18.92	31.91	49.17
1017	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	titanet_large	p12-s6	78.5	32.65	19.63	26.23	54.14
1018	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	titanet_large	p17-s2	33.32	4.08	23.97	5.27	70.77
1019	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	titanet_large	p17-s6	48.79	14.23	25.45	9.11	65.44
1020	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	titanet_large	p18-s15	64.85	20.21	30.89	13.75	55.36
1021	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	titanet_large	p18-s17	57.5	27.23	20.15	10.12	69.73
1022	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p5-s8	51.25	16.72	26.03	8.49	65.47
1023	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p5-s10	54.76	24.15	19.79	10.83	69.39
1024	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p7-s8	62.13	4.71	37.64	19.78	42.58
1025	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p7-s16	62.05	22.43	21.19	18.43	60.37
1026	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p9-s3-1	72.67	4.41	49.21	19.04	31.74
1027	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p9-s9	65.81	15.35	27.05	23.41	49.54
1028	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p11-s4	41.09	11.02	22.37	7.7	69.93
1029	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p11-s11	39.48	17.07	18.02	4.38	77.59
1030	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p12-s3	67.35	28.39	18.54	20.41	61.05
1031	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p12-s6	64.6	27.39	18.65	18.55	62.8
1032	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p17-s2	55.58	4.08	23.97	27.53	48.5
1033	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p17-s6	44.75	10.17	27.5	7.07	65.42
1034	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p18-s15	76.56	22.9	30.63	23.03	46.34
1035	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p18-s17	68.66	26.27	20.15	22.23	57.62
1036	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p5-s8	62.16	33.98	15.98	12.2	71.82
1037	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p5-s10	54.16	24.93	9.55	19.67	70.78
1038	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p7-s8	59.33	6.24	23.62	29.47	46.91
1039	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p7-s16	71.64	35.6	12.25	23.79	63.96
1040	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p9-s3-1	67.28	6.51	43.37	17.4	39.23
1041	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p9-s9	55.43	26.98	18.42	10.04	71.54
1042	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p11-s4	56.78	34.52	10.17	12.09	77.74
1043	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p11-s11	83.13	49.75	5.09	28.29	66.62
1044	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p12-s3	105.13	75.88	9.01	20.24	70.75
1045	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p12-s6	108.03	73.66	9.06	25.32	65.63
1046	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p17-s2	39.36	4.74	15.02	19.61	65.38
1047	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p17-s6	67.54	34.52	16.29	16.73	66.98
1048	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p18-s15	57.49	31.22	9.84	16.43	73.73
1049	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p18-s17	55.08	33.5	8.75	12.83	78.42
1050	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p5-s8	47.75	21.67	15.79	10.29	73.92
1051	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p5-s10	54.34	33.81	9.59	10.95	79.47
1052	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p7-s8	55.73	6.24	23.62	25.88	50.51
1053	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p7-s16	66.77	33.07	14.06	19.63	66.31
1054	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p9-s3-1	74.92	6.51	43.37	25.04	31.59
1055	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p9-s9	44.9	17.91	18.8	8.19	73.01
1056	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p11-s4	34.65	15.48	11.42	7.74	80.84
1057	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p11-s11	71.76	40.17	4.98	26.61	68.41
1058	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p12-s3	84.62	51.78	10.11	22.73	67.16
1059	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p12-s6	88.84	58.3	9.69	20.85	69.46
1060	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p17-s2	23.73	4.74	15.02	3.98	81.01
1061	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p17-s6	37.48	10.34	19.3	7.85	72.85
1062	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p18-s15	40.25	18.53	10.65	11.07	78.28
1063	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p18-s17	46.1	31.72	8.75	5.64	85.62
1064	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p5-s8	79.92	49.23	12.53	18.16	69.31
1065	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p5-s10	55.56	35.14	8.5	11.92	79.58
1066	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p7-s8	58.78	9.49	17.69	31.6	50.72
1067	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p7-s16	68.93	31.37	13.3	24.26	62.44
1068	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p9-s3-1	68.25	10.42	45.38	12.45	42.17
1069	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p9-s9	67.55	31.18	25.52	10.85	63.63
1070	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p11-s4	52.84	29.68	11.57	11.59	76.84
1071	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p11-s11	83.58	51.51	5.71	26.36	67.93
1072	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p12-s3	128.33	102.75	7.56	18.02	74.42
1073	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p12-s6	121.94	89.37	10.21	22.36	67.43
1074	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p17-s2	23.29	7.22	13.62	2.44	83.93
1075	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p17-s6	44.51	20.73	16.46	7.32	76.22
1076	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p18-s15	67.76	36.02	6.79	24.95	68.26
1077	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p18-s17	50.01	31.4	10.11	8.5	81.4
1078	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p5-s8	58.39	36.21	12.62	9.55	77.82
1079	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p5-s10	41.18	24.29	9.08	7.81	83.12
1080	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p7-s8	59.76	9.49	17.69	32.58	49.74
1081	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p7-s16	68.88	33.18	15.13	20.56	64.31
1082	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p9-s3-1	72.78	10.42	45.38	16.98	37.64
1083	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p9-s9	63.72	28.06	26.14	9.52	64.35
1084	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p11-s4	39.04	20.6	12.09	6.35	81.56
1085	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p11-s11	70.94	40.85	5.85	24.24	69.91
1086	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p12-s3	102.2	82.48	7.54	12.18	80.29
1087	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p12-s6	117.96	86.46	8.68	22.82	68.51
1088	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p17-s2	36.34	7.22	13.62	15.49	70.89
1089	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p17-s6	39.92	16.1	17.48	6.35	76.18
1090	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p18-s15	40.26	23.21	7.77	9.28	82.95
1091	NeuralDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p18-s17	68.5	34.81	10.11	23.59	66.31
1092	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p5-s8	62.18	25.1	24.83	12.25	62.92
1093	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p5-s10	69.2	31.76	17.85	19.58	62.57
1094	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p7-s8	61.57	5.46	33.57	22.55	43.88
1095	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p7-s16	76.49	31.56	14.43	30.5	55.07
1096	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p9-s3-1	71.57	6.69	41.33	23.55	35.12
1097	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p9-s9	58.3	24.15	27.05	7.1	65.85
1098	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p11-s4	58.72	27.59	17.76	13.37	68.87
1099	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p11-s11	72.18	36.56	16.48	19.14	64.38
1100	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p12-s3	92.96	41.44	15.17	36.35	48.48
1101	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p12-s6	87.72	42.82	13.7	31.2	55.1
1102	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p17-s2	27.01	4.94	16.03	6.04	77.94
1103	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p17-s6	47.67	17.35	21.14	9.18	69.68
1104	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p18-s15	66.1	22.46	29.33	14.31	56.36
