Participant,Fold,Hidden1,Hidden2,Dropout,LearningRate,WeightDecay,Accuracy,Disengaged Precision,Disengaged Recall,Disengaged F1,Engaged Precision,Engaged Recall,Engaged F1,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,AUROC
p11,4,16,16,0.4,0.001,0.0,0.6141732283464567,0.6190476190476191,0.16560509554140126,0.2613065326633166,0.6135693215339233,0.9285714285714286,0.738898756660746,0.6163084702907712,0.5470882620564149,0.5001026446620314,0.6158267827141077,0.6141732283464567,0.5420956617326713,0.6663444040036396
p11,5,16,16,0.4,0.001,0.0,0.5879265091863517,0.5,0.012738853503184714,0.024844720496894408,0.5888594164456233,0.9910714285714286,0.7387687188019967,0.5444297082228117,0.5019051410373067,0.38180671964944557,0.5522428065192116,0.5879265091863517,0.44457956464477605,0.6222133757961783
p11,1,16,16,0.4,0.001,0.0001,0.5785340314136126,0.2,0.006329113924050633,0.012269938650306749,0.583554376657825,0.9821428571428571,0.7321131447587355,0.3917771883289125,0.4942359855334539,0.3721915417045211,0.4249114669407141,0.5785340314136126,0.43437694956205547,0.6095445298372513
p11,2,16,16,0.4,0.001,0.0001,0.6020942408376964,0.5263157894736842,0.379746835443038,0.4411764705882353,0.6343283582089553,0.7589285714285714,0.6910569105691057,0.5803220738413197,0.5693377034358047,0.5661166905786705,0.5896530025540525,0.6020942408376964,0.587703220734086,0.6444111663652803
p11,3,16,16,0.4,0.001,0.0001,0.6020942408376964,0.5652173913043478,0.16455696202531644,0.2549019607843137,0.6071428571428571,0.9107142857142857,0.7285714285714285,0.5861801242236024,0.537635623869801,0.4917366946778711,0.5898019576599135,0.6020942408376964,0.5326557848270198,0.6156758589511753
p11,4,16,16,0.4,0.001,0.0001,0.6430446194225722,0.5963302752293578,0.4140127388535032,0.48872180451127817,0.6617647058823529,0.8035714285714286,0.7258064516129032,0.6290474905558554,0.6087920837124658,0.6072641280620907,0.6348009116237696,0.6430446194225722,0.6281101534634147,0.6683632848043676
p11,5,16,16,0.4,0.001,0.0001,0.5879265091863517,0.5,0.012738853503184714,0.024844720496894408,0.5888594164456233,0.9910714285714286,0.7387687188019967,0.5444297082228117,0.5019051410373067,0.38180671964944557,0.5522428065192116,0.5879265091863517,0.44457956464477605,0.6238910373066424
p11,1,16,16,0.4,0.0005,0.0,0.581151832460733,0.3333333333333333,0.012658227848101266,0.024390243902439025,0.5851063829787234,0.9821428571428571,0.7333333333333333,0.4592198581560284,0.49740054249547916,0.37886178861788616,0.4809698860049757,0.581151832460733,0.44010556335929846,0.6143478752260397
p11,2,16,16,0.4,0.0005,0.0,0.6335078534031413,0.5957446808510638,0.35443037974683544,0.4444444444444444,0.6458333333333334,0.8303571428571429,0.7265625,0.6207890070921986,0.5923937613019892,0.5855034722222222,0.6251160372804575,0.6335078534031413,0.6098749272833043,0.6487341772151899
p11,3,16,16,0.4,0.0005,0.0,0.5916230366492147,0.5161290322580645,0.20253164556962025,0.2909090909090909,0.60625,0.8660714285714286,0.7132352941176471,0.5611895161290322,0.5343015370705244,0.502072192513369,0.5689748353318695,0.5916230366492147,0.5385558697538988,0.6204792043399638
p11,4,16,16,0.4,0.0005,0.0,0.6089238845144357,0.6111111111111112,0.14012738853503184,0.22797927461139897,0.6086956521739131,0.9375,0.7381370826010545,0.6099033816425121,0.5388136942675159,0.48305817860622674,0.6096909987700814,0.6089238845144357,0.5279145737969182,0.665150136487716
p11,5,16,16,0.4,0.0005,0.0,0.5853018372703412,0.0,0.0,0.0,0.5868421052631579,0.9955357142857143,0.7384105960264901,0.29342105263157897,0.49776785714285715,0.36920529801324503,0.345020030390938,0.5853018372703412,0.4341311640680676,0.6246587807097361
p11,1,16,16,0.4,0.0005,0.0001,0.581151832460733,0.3333333333333333,0.012658227848101266,0.024390243902439025,0.5851063829787234,0.9821428571428571,0.7333333333333333,0.4592198581560284,0.49740054249547916,0.37886178861788616,0.4809698860049757,0.581151832460733,0.44010556335929846,0.6141500904159133
